"","title","event_description","observation_number","parliament_number","session_number","chamber_number","bill_number","event_number","member_name","event_date","event_chamber","document_url","parliament_path","session_path","chamber_path","bill_path","event_path","observation_path"
"5524","Wales Bill","Royal Assent (Minutes of Proceedings) 31 January, 2017",5524,56,"2016-2017",1,135,37,"Alun Cairns",NA,"House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/170201/ldordpap.htm#minproc","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-37","/parliament-56/session-2016-2017/chamber-1/bill-135/event-37"
"5525","Wales Bill","1st reading: House of Commons (no debate)",5525,56,"2016-2017",1,136,1,"Lord Bourne of Aberystwyth"," 14 June, 2016","House of Commons",NA,"/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-1","/parliament-56/session-2016-2017/chamber-1/bill-136/event-1"
"5526","Wales Bill","2nd reading: House of Commons 14 June, 2016",5526,56,"2016-2017",1,136,2,"Lord Bourne of Aberystwyth"," 14 June, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-06-14?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-2","/parliament-56/session-2016-2017/chamber-1/bill-136/event-2"
"5527","Wales Bill","Programme motion: House of Commons 14 June, 2016",5527,56,"2016-2017",1,136,3,"Lord Bourne of Aberystwyth"," 5 July, 2016","House of Commons","https://hansard.parliament.uk/Commons/2016-06-14?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-3","/parliament-56/session-2016-2017/chamber-1/bill-136/event-3"
"5528","Wales Bill","Committee: 1st sitting: House of Commons 5 July, 2016",5528,56,"2016-2017",1,136,4,"Lord Bourne of Aberystwyth"," 11 July, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-07-05?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-4","/parliament-56/session-2016-2017/chamber-1/bill-136/event-4"
"5529","Wales Bill","Committee: 2nd sitting: House of Commons 11 July, 2016",5529,56,"2016-2017",1,136,5,"Lord Bourne of Aberystwyth"," 12 September, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-07-11/debates/1607117000001/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-5","/parliament-56/session-2016-2017/chamber-1/bill-136/event-5"
"5530","Wales Bill","Report stage: House of Commons 12 September, 2016",5530,56,"2016-2017",1,136,6,"Lord Bourne of Aberystwyth"," 12 September, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-09-12?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-6","/parliament-56/session-2016-2017/chamber-1/bill-136/event-6"
"5531","Wales Bill","3rd reading: House of Commons 12 September, 2016",5531,56,"2016-2017",1,136,7,"Lord Bourne of Aberystwyth"," 13 September, 2016","House of Commons","https://hansard.parliament.uk/Commons/2016-09-12?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-7","/parliament-56/session-2016-2017/chamber-1/bill-136/event-7"
"5532","Wales Bill","1st reading (Hansard): House of Lords 13 September, 2016",5532,56,"2016-2017",1,136,8,"Lord Bourne of Aberystwyth"," 13 September, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-09-13?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-8","/parliament-56/session-2016-2017/chamber-1/bill-136/event-8"
"5533","Wales Bill","1st reading (Minutes of Proceedings): House of Lords 13 September, 2016",5533,56,"2016-2017",1,136,9,"Lord Bourne of Aberystwyth"," 10 October, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/160914/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-9","/parliament-56/session-2016-2017/chamber-1/bill-136/event-9"
"5534","Wales Bill","2nd reading (Hansard): House of Lords 10 October, 2016",5534,56,"2016-2017",1,136,10,"Lord Bourne of Aberystwyth"," 10 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-10/debates/DD9ABFCE-FF69-4DAC-912F-373C67840EF7/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-10","/parliament-56/session-2016-2017/chamber-1/bill-136/event-10"
"5535","Wales Bill","2nd reading (Hansard - continued): House of Lords 10 October, 2016",5535,56,"2016-2017",1,136,11,"Lord Bourne of Aberystwyth"," 10 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-10/debates/00BECA91-5CB7-424C-8A86-8FB935D3ABD9/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-11","/parliament-56/session-2016-2017/chamber-1/bill-136/event-11"
"5536","Wales Bill","2nd reading (Minutes of Proceedings): House of Lords 10 October, 2016",5536,56,"2016-2017",1,136,12,"Lord Bourne of Aberystwyth"," 31 October, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161011/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-12","/parliament-56/session-2016-2017/chamber-1/bill-136/event-12"
"5537","Wales Bill","Committee: 1st sitting (Hansard): House of Lords 31 October, 2016",5537,56,"2016-2017",1,136,13,"Lord Bourne of Aberystwyth"," 31 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-31/debates/56044304-828B-4A40-B373-CE18FBFEDE66/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-13","/parliament-56/session-2016-2017/chamber-1/bill-136/event-13"
"5538","Wales Bill","Committee: 1st sitting (Hansard - continued): House of Lords 31 October, 2016",5538,56,"2016-2017",1,136,14,"Lord Bourne of Aberystwyth"," 31 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-31/debates/C7CBBC34-ABD4-412D-BC0C-69966C5FF493/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-14","/parliament-56/session-2016-2017/chamber-1/bill-136/event-14"
"5539","Wales Bill","Committee: 1st sitting (Minutes of Proceedings): House of Lords 31 October, 2016",5539,56,"2016-2017",1,136,15,"Lord Bourne of Aberystwyth"," 7 November, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161101/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-15","/parliament-56/session-2016-2017/chamber-1/bill-136/event-15"
"5540","Wales Bill","Committee: 2nd sitting (Hansard): House of Lords 7 November, 2016",5540,56,"2016-2017",1,136,16,"Lord Bourne of Aberystwyth"," 7 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-07/debates/D6A09962-E447-48B5-B747-EB587F011625/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-16","/parliament-56/session-2016-2017/chamber-1/bill-136/event-16"
"5541","Wales Bill","Committee: 2nd sitting (Hansard - continued): House of Lords 7 November, 2016",5541,56,"2016-2017",1,136,17,"Lord Bourne of Aberystwyth"," 7 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-07/debates/E8D54674-2F75-46C0-89D1-9D91726D69DC/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-17","/parliament-56/session-2016-2017/chamber-1/bill-136/event-17"
"5542","Wales Bill","Committee: 2nd sitting (Hansard - continued): House of Lords 7 November, 2016",5542,56,"2016-2017",1,136,18,"Lord Bourne of Aberystwyth"," 7 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-07/debates/1ABDA3B3-54DC-4B62-97DD-4E95C664C64F/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-18","/parliament-56/session-2016-2017/chamber-1/bill-136/event-18"
"5543","Wales Bill","Committee: 2nd sitting (Minutes of Proceedings): House of Lords 7 November, 2016",5543,56,"2016-2017",1,136,19,"Lord Bourne of Aberystwyth"," 15 November, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161108/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-19","/parliament-56/session-2016-2017/chamber-1/bill-136/event-19"
"5544","Wales Bill","Committee: 3rd sitting (Hansard): House of Lords 15 November, 2016",5544,56,"2016-2017",1,136,20,"Lord Bourne of Aberystwyth"," 15 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-15/debates/99993470-734B-4BA3-B2C1-BAD1DEBD0066/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-20","/parliament-56/session-2016-2017/chamber-1/bill-136/event-20"
"5545","Wales Bill","Committee: 3rd sitting (Hansard - continued): House of Lords 15 November, 2016",5545,56,"2016-2017",1,136,21,"Lord Bourne of Aberystwyth"," 15 November, 2016","House of Commons","https://hansard.parliament.uk/Lords/2016-11-15/debates/342AE052-3D97-47B3-81D8-A47284396DEC/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-21","/parliament-56/session-2016-2017/chamber-1/bill-136/event-21"
"5546","Wales Bill","Committee: 3rd sitting (Minutes of Proceedings): House of Lords 15 November, 2016",5546,56,"2016-2017",1,136,22,"Lord Bourne of Aberystwyth"," 23 November, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161116/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-22","/parliament-56/session-2016-2017/chamber-1/bill-136/event-22"
"5547","Wales Bill","Committee: 4th sitting (Hansard): House of Lords 23 November, 2016",5547,56,"2016-2017",1,136,23,"Lord Bourne of Aberystwyth"," 23 November, 2016","House of Commons","https://hansard.parliament.uk/Lords/2016-11-23/debates/2C580F83-9596-4BDB-8FCA-911191DEF550/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-23","/parliament-56/session-2016-2017/chamber-1/bill-136/event-23"
"5548","Wales Bill","Committee: 4th sitting (Minutes of Proceedings): House of Lords 23 November, 2016",5548,56,"2016-2017",1,136,24,"Lord Bourne of Aberystwyth"," 14 December, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161124/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-24","/parliament-56/session-2016-2017/chamber-1/bill-136/event-24"
"5549","Wales Bill","Report: 1st sitting: House of Lords 14 December, 2016",5549,56,"2016-2017",1,136,25,"Lord Bourne of Aberystwyth"," 14 December, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-12-14/debates/A2062422-E865-4C45-9F4C-23413E361D61/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-25","/parliament-56/session-2016-2017/chamber-1/bill-136/event-25"
"5550","Wales Bill","Report stage (Minutes of Proceedings): House of Lords 14 December, 2016",5550,56,"2016-2017",1,136,26,"Lord Bourne of Aberystwyth"," 14 December, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161215/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-26","/parliament-56/session-2016-2017/chamber-1/bill-136/event-26"
"5551","Wales Bill","Report stage (Hansard - continued): House of Lords 14 December, 2016",5551,56,"2016-2017",1,136,27,"Lord Bourne of Aberystwyth"," 10 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2016-12-14/debates/4F1FFCDE-845A-4434-BDFD-0201AE7F7069/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-27","/parliament-56/session-2016-2017/chamber-1/bill-136/event-27"
"5552","Wales Bill","Report: 2nd sitting (Hansard): House of Lords 10 January, 2017",5552,56,"2016-2017",1,136,28,"Lord Bourne of Aberystwyth"," 10 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2017-01-10/debates/E628A72A-D24B-4678-80C9-7DBC09010F3B/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-28","/parliament-56/session-2016-2017/chamber-1/bill-136/event-28"
"5553","Wales Bill","Report: 2nd sitting (Hansard continued): House of Lords 10 January, 2017",5553,56,"2016-2017",1,136,29,"Lord Bourne of Aberystwyth"," 10 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2017-01-10/debates/5EDB628C-359B-49B3-B003-E76B12FA4CBF/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-29","/parliament-56/session-2016-2017/chamber-1/bill-136/event-29"
"5554","Wales Bill","Report: 2nd sitting (Minutes of Proceedings): House of Lords 10 January, 2017",5554,56,"2016-2017",1,136,30,"Lord Bourne of Aberystwyth"," 18 January, 2017","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/170111/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-136","/parliament-56/session-2016-2017/chamber-1/bill-136/event-30","/parliament-56/session-2016-2017/chamber-1/bill-136/event-30"
